Schlaf 1 Tag,
Datum,2023-03-07
Gesamte Schlafzeit,7h 38m
Dauer des Tiefschlafs,36m
Dauer des leichten Schlafs,5h 49m
REM-Dauer,1h 13m
Wachzeit,6m



Daten für Schlafzeitleiste,
Ruheherzfrequenz,62 bpm
Durchschnittlicher SpO₂,--
Niedrigster SpO2,--
